timestamp_utc,status,owner,next_action,packet_validation,guard_signal_sha256
"2026-05-01T11:25:48.3759388Z","BLOCKED_EXTERNAL_NO_DELTA","CTO/Framework Operations","No change; external unblock pending","PASS"
"2026-05-01T11:26:50.0773607Z","BLOCKED_EXTERNAL_NO_DELTA","CTO/Framework Operations","No change; external unblock pending","PASS"
"2026-05-01T11:27:49.5977388Z","BLOCKED_EXTERNAL_NO_DELTA","CTO/Framework Operations","No change; external unblock pending","PASS"
"2026-05-01T11:28:46.0184975Z","BLOCKED_EXTERNAL_NO_DELTA","CTO/Framework Operations","No change; external unblock pending","PASS"
"2026-05-01T11:29:45.5401858Z","BLOCKED_EXTERNAL_NO_DELTA","CTO/Framework Operations","No change; external unblock pending","PASS"
"2026-05-01T11:30:47.8241622Z","BLOCKED_EXTERNAL_NO_DELTA","CTO/Framework Operations","No change; external unblock pending","PASS"
"2026-05-01T11:31:52.7686307Z","BLOCKED_EXTERNAL_NO_DELTA","CTO/Framework Operations","No change; external unblock pending","PASS"
2026-05-01T11:32:29Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:33:03Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:33:27Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:33:46Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:34:17Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:34:48Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:35:17Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:35:48Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:36:18Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:36:54Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:37:17Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:37:46Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:38:19Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:38:48Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:39:17Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:39:46Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:40:21Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:40:47Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:41:18Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:41:49Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:42:20Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:43:08Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:43:35Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:45:23Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:46:10Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:46:59Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:47:46Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:48:16Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:48:47Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:49:16Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:49:49Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:50:18Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:50:46Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:51:18Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:51:51Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:52:18Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:52:48Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:53:19Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:53:49Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:54:18Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:54:47Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:55:17Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:55:47Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:56:17Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:56:48Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:57:16Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:57:47Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:58:24Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:58:50Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:59:21Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T11:59:47Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:00:17Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:00:48Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:01:26Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:01:48Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:02:18Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:02:48Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:03:19Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:03:51Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:04:22Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:04:47Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:05:23Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:05:49Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:06:19Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:06:46Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:07:18Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:07:47Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:08:20Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:08:48Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:09:19Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:09:49Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:10:20Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:10:49Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:11:20Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:11:47Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:12:21Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:12:50Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:13:18Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:13:48Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:14:18Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:14:50Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:15:20Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:15:48Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:16:18Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:16:48Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:17:20Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:18:02Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:18:29Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:18:56Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:19:28Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:20:05Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:20:30Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:20:59Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:21:29Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:21:53Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:22:19Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:22:50Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:23:21Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:23:51Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:24:19Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:24:50Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:25:20Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:25:48Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:26:20Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:26:48Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:27:21Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:27:48Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:28:22Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:28:51Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:29:21Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:29:48Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:30:21Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:30:49Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:31:21Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:31:50Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:32:19Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:32:48Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:33:19Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:34:10Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:34:48Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:35:19Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:35:53Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:36:15Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:36:50Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:37:23Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:37:56Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:38:24Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:38:55Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:39:44Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:40:15Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:40:55Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:41:43Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:42:14Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:42:56Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:43:24Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:43:54Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:44:27Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:44:57Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:45:43Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:46:24Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:47:17Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:47:54Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:48:25Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:48:54Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:49:54Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:50:24Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:50:58Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:51:45Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:52:17Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:53:32Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:54:15Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:54:48Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:55:26Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:55:58Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:56:27Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:57:18Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:57:56Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
2026-05-01T12:58:46Z,BLOCKED_EXTERNAL_NO_DELTA,CTO/Framework Operations,awaiting external unblock confirmation,packet_validation=PASS
